reading_id,old_reading_cycle_id,new_reading_cycle_id,reading_date,old_exception_type,new_exception_type
9934,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9935,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9940,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9946,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9950,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9957,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9960,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9967,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9978,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
9983,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10024,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10028,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10029,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10033,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10036,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10048,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10053,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10060,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10061,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10065,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10066,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10068,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10076,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10078,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10115,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10121,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10129,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10130,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10134,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10138,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10144,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10146,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10150,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10153,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10155,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10156,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10157,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10162,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10174,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10191,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10194,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10196,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10197,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10218,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10244,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10254,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10298,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10300,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10303,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10328,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10354,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10357,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10361,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10369,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10370,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10379,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10381,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10390,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10392,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10396,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10397,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10422,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10427,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10441,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10452,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10456,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10459,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10461,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10465,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10472,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10473,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10479,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10487,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10492,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10493,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10494,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10501,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10513,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10515,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10520,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10522,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10524,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10530,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10545,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10546,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10562,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10580,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10584,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10586,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10589,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10593,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10597,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10602,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10619,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10621,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10644,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10654,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10660,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10668,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10670,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10676,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10681,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10699,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10703,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10721,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
10728,1,3,2026-06-27T00:00:00.000Z,NONE,NONE
451,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
465,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
468,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
473,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
475,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
476,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
499,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
543,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
549,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
551,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
552,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
553,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
559,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
564,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
566,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
570,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
657,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
667,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
686,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
718,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
785,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
1157,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
1330,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
1394,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
1439,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
1732,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
1838,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
1928,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2097,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2106,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2131,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2148,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2149,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2171,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2216,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2239,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2244,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2267,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2269,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2276,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2279,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2281,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2284,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2289,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2290,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2298,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2302,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2307,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2313,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2321,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2322,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2423,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2429,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2467,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2477,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2482,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2487,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2489,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2492,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2499,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2503,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2508,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2514,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2551,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2552,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2564,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2579,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2587,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2588,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2606,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2629,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2630,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2634,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2639,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2666,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2675,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2684,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2687,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2688,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2692,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2717,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2718,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2727,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2732,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2742,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2744,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2748,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2753,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2758,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2760,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2785,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2793,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2794,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2800,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2803,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2807,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2814,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2819,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2821,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2824,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2829,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2839,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2847,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2879,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2889,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2896,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2910,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2914,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2927,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2932,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2937,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2940,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2942,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2953,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2968,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2984,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2986,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2987,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2996,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
2998,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3008,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3011,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3015,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3018,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3021,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3027,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3049,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3052,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3053,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3057,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3058,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3071,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3084,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3087,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3094,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3095,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3103,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3105,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3114,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3118,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3179,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3180,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3197,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3205,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3207,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3210,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3213,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3216,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3219,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3232,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3245,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3259,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3267,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3272,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3283,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3294,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3314,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3317,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3326,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3342,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3357,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3365,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3372,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3391,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3405,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3406,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3412,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3415,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3441,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3453,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3454,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3460,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3480,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3481,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3485,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3496,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3497,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3510,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3511,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3512,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3513,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3516,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3521,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3528,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3546,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3548,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3565,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3575,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3577,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3582,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3597,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3600,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3603,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3606,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3609,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3610,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3618,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3626,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3630,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3633,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3635,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3646,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3647,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3652,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3654,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3656,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3666,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3697,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3705,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3707,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3714,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3733,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3745,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3749,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3763,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3785,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3794,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3800,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3807,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3814,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3821,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3823,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3831,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3835,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3837,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3839,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3862,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3865,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3871,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3874,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3876,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3886,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3888,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3895,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3911,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3924,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3925,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3943,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3949,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3961,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3964,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3965,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3967,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3968,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3969,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3976,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3978,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3979,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3982,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3987,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3990,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3991,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3994,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3995,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
3997,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4000,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4002,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4003,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4006,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4008,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4010,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4013,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4017,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4019,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4020,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4022,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4023,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4024,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4030,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4032,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4034,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4036,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4039,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4043,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4046,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4048,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4052,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4056,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4057,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4058,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4063,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4065,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4067,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4068,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4071,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4073,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4075,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4077,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4081,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4083,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4084,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4085,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4088,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4093,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4094,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4096,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4097,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4101,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4104,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4108,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4112,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4114,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4117,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4121,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4122,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4125,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4127,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4128,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4131,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4132,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4135,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4136,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4139,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4140,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4145,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4148,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4151,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4153,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4154,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4155,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4156,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4159,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4160,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4166,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4167,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4168,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4169,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4170,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4172,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
4174,1,3,2026-06-28T00:00:00.000Z,NONE,NONE
